Vibroxx wrote a review May 2018,40,New Delhi - Lucknow,Domestic,"New Delhi - Lucknow
Domestic
Economy",World class Airlines,"It was a delightful experience flying by Vistara! From booking to airport check in and boarding, everything about the services offered by Vistara airlines is phenomenal."
M Lalit wrote a review May 2018,40,Mumbai - Srinagar,Domestic,"Mumbai - Srinagar
Domestic
Premium Economy",Good 1st time experience,"Good-- ground staff, cabin crew, and food.
Ok-- Food and legroom.
Improvement required in ENTERTAINMENT option."
anirudh70 wrote a review May 2018,50,Chennai - Kolkata,Domestic,"Chennai - Kolkata
Domestic
Business Class",Thank you Vistara,"I could not of thought of a better way to celebrate my son's admission in top engineering college for mechanical engineering than by team Vistara who upgraded both of us at the last minute when boarding the flight to Business Class from Premium. It seemed like the team was welcoming and rewrarding future engineers.

A special thanks to Ms Laboni for making our inflight experience truly remarkable....time actually flew.

Vistara is the best way to fly and reminds you of those times when flying was a privilege. Just wish there are more direct flights from Kolkata to more destinations.

Can't wait to book more flights for the future journeys.

Thanks you team Vistara."
pankaj bansal wrote a review May 2018,20,Kochi (Cochin) - New Delhi,Domestic,"Kochi (Cochin) - New Delhi
Domestic
Premium Economy",Ground staff is extremely rude.,Ground staff is extremely rude and non co-operative. I had two kilos extra in my check in luggage and hand bag was totally empty. He made me to shift from checkin luggage to hand bag. Ultimately the weight was carried in the aircraft only. That too manager was checking me in.
Rosmedubey wrote a review May 2018,30,Bagdogra - New Delhi,Domestic,"Bagdogra - New Delhi
Domestic
Economy",overhyped,an average airline that we flew just because we had heard so much about it. Nothing at all to rave about. Jet airways is way better
parvik2018 wrote a review May 2018,10,New Delhi - Mumbai,Domestic,"New Delhi - Mumbai
Domestic
Economy",flight was fine... baggage experience a nightmare,i checked in 3 packs in baggage as fragile.. they had glass items... the check in counter did not inform me that the glass items could be broken in spite of a fragile tag and the airline would have no liability... they were light packs and i could have easily carried them in hand had they told me... all three packs were broken when i collected my bags at arrival... and their customer service is not helping
ANILANAND1960 wrote a review May 2018,50,New Delhi - Bengaluru,Domestic,"New Delhi - Bengaluru
Domestic
Premium Economy",Bring back the old Memories,The best airlines in the world i can say with the experience i have brings back the old memories of Kingfisher days I can say with 100% authentication that this will one day be the best airlines in the world Backed by Tata's the brand you can relay upon. Wait & watch.
Harjeet Sood wrote a review May 2018,50,New Delhi - Bengaluru,Domestic,"New Delhi - Bengaluru
Domestic
Economy",Excellent Services,"Excellent Hospitality ,Nice Curtious staff unlike other domestic Airlines .Free choice of seats and they serve a meal as well .I choose to fly with vistara again and again"
anirudh70 wrote a review May 2018,50,Kolkata - Chennai,Domestic,"Kolkata - Chennai
Domestic
Business Class",Excellent hospitality,"Vistara knows the meaning of hospitality which others have forgotten. Airline business is an essential part of travel and tours and hospitality is key to success.
The website, mobile app and the customer care are all excellent and customer friendly. The check in was smooth, got an upgrade to business using my complimentary voucher thanks to CV. Upgraded my son's ticket too by paying.
Food, beverages and cleanliness was excellent too. Thanks to Kusang, Lhouvino, Chaitali, Sahiba and Burhan.
Unfortunately the last leg of journey was troubling as in my opinion the pilot erred in landing. A major disaster was averted at the last seconds, the wheels were maybe seconds from touching tarmac when it was airborne again abruptly, taken to great height and landed back after 15 minutes. Pilot blamed the winds but it was a case of higher speed and altitude during touchdown. A major mistake in my opinion.
All's well that ends well....Thank you Almighty"
308jayantk wrote a review May 2018,50,Port Blair - New Delhi,Domestic,"Port Blair - New Delhi
Domestic
Economy",Vistara airline really great,"Vistara airline service is so good.. Best air hostess that always serve to passenger,. Vistara offer u to choose your favourite seat at free of cost with free food service...😍"
Gauri W wrote a review May 2018,40,New Delhi - Varanasi,Domestic,"New Delhi - Varanasi
Domestic
Economy",short haul flight meal service was slow,we were in row 27. the meal service started with middle rows. but since its a short flight there was not much time and by the time they got to the back rows there was hardly any time to finish the meal before landing. rather tardy service. should be more efficient.
RAJEEV099 wrote a review May 2018,50,New Delhi - Varanasi,Domestic,"New Delhi - Varanasi
Domestic
Economy",Excellent experience,"We came from Vienna quatar airlines and took a connection to varanasi
Best part our flight was from terminal T3 the same where we landed
Check in was very courteous
Extra weight 7 kg was allowed because of international connection
Great experience"
Vivek R wrote a review May 2018,50,New Delhi - Bagdogra,Domestic,"New Delhi - Bagdogra
Domestic
Economy",Simply superb,"I just flew with air vistara for the first time and I must say it’s an experience. Right from the time of check in to all the way inflight the staff and their service is superb. Credit goes to the training department of the airline to train the crew in such beautiful and professional manner. Inflight UK 725 the team lead by Twinkel. Followed by very professional and forever smiling crew Nitika, Joycy, Akshika and Yuwakshi were such extremely beautiful set of team which made me felt wow.. the way they delivered service with such warmth and respect it reminded me of Jet airways in the year 2002-2004 which use to be the best airlines of India. No wonder this young bunch has replaced them and replaced them very nicely where one can’t go with taking an impression. I wish vistara a wonderful future ahead."
198pradeep wrote a review May 2018,40,Mumbai - New Delhi,Domestic,"Mumbai - New Delhi
Domestic
Economy",Vistara Airlines - A Full service alternative airline in India,"On 6/5/18, I took a Mumbai -Delhi flight on Vistara Airlines ( uk 902). Being a platinum member of Jet Airways frequent flyer programme for almost a decade and having used Jet Airways almost as a default choice for a quarter century ( ever since its inception), I was keen to fly on Vistara for comparative study.
Web check in through mobile app failed but was successful via their website opened on desktop. Lady at check in counter was efficient and helpful, the process was slightly better than usual experience with Jet.The Vistara aircraft appeared slightly more tidier and specious. It was probably due to less than 100% occupancy. Seats appeared a bit more comfortable.
Food quantity and quality was similar. Quality of in flight announcements was similar and uniform and smartness was similar and mediocre.
Overall marginally better experience than Jet Airways."
Shitansh S wrote a review May 2018,50,New Delhi - Mumbai,Domestic,"New Delhi - Mumbai
Domestic
Economy",WOW,"It was wonderful experience, everything was well done in advance,flight and staff gave me a strong feeling that they are well prepared to delight customer. I also appreciate them as our flight landed 10 mins in advance at Mumbai airport. New packaging of Breakfast is also attractive.
Over all it was a nice flight and i am delighted with staff and services in offered price."
Pankaj R wrote a review May 2018,40,Chennai - New Delhi,Domestic,"Chennai - New Delhi
Domestic
Economy",New feeling everytime I fly,"The airlines hospitality is good, food is delicious.
Overall, a value for money proposition.
Would like to try premium economy some time."
Rahamathulla wrote a review May 2018,40,New Delhi - Bengaluru,Domestic,"New Delhi - Bengaluru
Domestic
Economy",Good Experience,"I'm frequent flyer of Emirates and Jet Airways only, But once tried Vistara, must say really good exp in flight as well as ground staff, and food was nice, Seats were comfortable and fabric nice."
Sandeep57 wrote a review May 2018,50,Hyderabad - New Delhi,Domestic,"Hyderabad - New Delhi
Domestic
Premium Economy",Very Good Experience,"Really good experience with boarding, Inflight and Landing of Vistara . Above all enjoyed the service and hospitality offered ..will travel again"
chetnakhandelwal wrote a review May 2018,50,New Delhi - Mumbai,Domestic,"New Delhi - Mumbai
Domestic
Economy",good experience,"it was overall a good experience with boarding, landing etc...the food service was very good...will travel again"
Venkychief wrote a review May 2018,40,Chennai - Lucknow,Domestic,"Chennai - Lucknow
Domestic
Premium Economy",Good change,"Flew vistara Chennai to Lucknow via Delhi. Was offered a paid upgrade to business class at check in. Was worth it. The flight was on schedule. Crew were polite. Didn't try the food. However the foot rest did not expand. Surprising in a new aircraft.

Transit at Delhi was smooth. Will recommend this airline and will consider in future travel. Hope the current standards are maintained."
Prabhakar S wrote a review May 2018,50,New Delhi - Ahmedabad,Domestic,"New Delhi - Ahmedabad
Domestic
Economy",Definitely way above economic flights,"My last flight was not Vistara but if i have to write a good review I do remember my last trip with Vistara. It was a early morning flight and had taken Vistara after a long time because of the cost of the tickets. I was traveling with my family and was really surprised to see the overall performance of the Fight. It was a very nice flight with good attnding staff. The food was the biggest surprise as they served Chole Kulcha and that too of very good standard. They have maintained their Fleet very well, I can feel the freshness. Over all a very pleasant journey to remember."
Michael M wrote a review May 2018,50,Mumbai - Varanasi,Domestic,"Mumbai - Varanasi
Domestic
Economy",Mumbai to Varanasi,"Best airline we have flown in India. Great service, fair price and on time. They were efficient and orderly during the whole check in and boarding process. The food service was great. We would choose them above all the rest for any destination if we could."
Saurabh76 wrote a review May 2018,30,Bagdogra - Guwahati,Domestic,"Bagdogra - Guwahati
Domestic
Economy","U PROMISED FREE MEAL, WE GOT BISCUIT AND WATER---WAH...","Average experiance...One thing I want to highlight here is that when I booked the ticket, it was showing free meal..but in reality they served us biscuit and water..This is really very misleading..."
उमेश उ wrote a review May 2018,30,Hyderabad - New Delhi,Domestic,"Hyderabad - New Delhi
Domestic
Economy",Vistara needs to look at its Food,"Vistara needs to look at the food it serves. I had requested for Jain food in the flight. It was below average food. Very bland with no taste. The sweet was very bad. A Boondi laddoo as a sweet! Again the quality of the laddoo was not up to the mark. I am not sure why Airlines serve a bun with butter as dinner?
They should also include some green salad."
roamingpirates wrote a review May 2018,50,Jammu City - New Delhi,Domestic,"Jammu City - New Delhi
Domestic
Premium Economy",Love Flying with Vistara!,"This is the fourth time I flew with Vistara and I must say the experience is incredible each time. Their focus on passenger comfort and customer service is commendable. The flight departure and arrival was on time and included smooth take off and landing. Our flight to Delhi was via Srinagar and the weather was pretty cloudy. However, the plane was capable enough to handle the turbulence level. I'm a frequent flyer and I can very well recognise this technical difference. The plane was clean and smelled good with mild fresheners they must have used. There was ample leg space and that really matters for tall people like me and my brother. The food was amazing in taste and quality. The staff was polite and on their toes to help people. Vistara will always be my first choice in flying. They're doing a fantabulous job! :)"
RG15121972 wrote a review May 2018,20,New Delhi - Mumbai,Domestic,"New Delhi - Mumbai
Domestic
Premium Economy",Vistara no mach toIts partner Singapore Airlines,"I have been travelling Vistara every week. I am a platinum member. This airlines have never come upto the mark even if they have new planes and ok food. I though due to singapore airlines as partners they will be as good as Kingfisher but all in-vain. Even if I want to use miles or vouchers, i am being told that the business is full and when you sot in the aircraft you see seats available in business. They want to just sell. I am not sure why you make platinum members. They give preference to staff than passengers. I had complaint in writing n number of times, i do not get acknowledgement forget about solution. Complimentary upgrades are also been used with miles upgrade. Their ground staff knows nothing.

I am not sure if this should be the service level of full cost airlines thats why indigo is 40% market share."
sanjay86669 wrote a review Apr 2018,50,New Delhi - Kochi (Cochin),Domestic,"New Delhi - Kochi (Cochin)
Domestic
Premium Economy",Very comfortable flight,Premium economy is very comfortable. Good food served during the flight. Overall a very good experience.
sonamb754 wrote a review Apr 2018,50,Kolkata - Pune,Domestic,"Kolkata - Pune
Domestic
Economy",Nice experience,I am a frequent traveler but got to travel only once in Vistara. Best part was received 10% discount coupon for my visit to Imagica and very delightfully used that coupon. Food can be improved. Flight rates are little higher than the other flights.
SandeepSingh1979 wrote a review Apr 2018,50,New Delhi - Varanasi,Domestic,"New Delhi - Varanasi
Domestic
Economy",Always My First choice,"As always i must say i Love you Vistara. First of all i would love to mention the name of Ms. Sonam on flight UK 994 from New Delhi to Varanasi on 29th April and my seat no was 11F. She was one girl who i saw was very guest oriented. There were few male passengers who were again and again seeking some services and she was politely handling it with the smile on her face. She is an asset to Vistara and i wish her all the best for her future. This is the reason i have moved from Jet Airways to Vistara. the services which Vistara gives is much better then you can except.
Again from taking the boarding pass till Varanasi it was amazing and i am flying back from Varanasi to New Delhi on 10 May and New Delhi to Varanasi again on 24th May and as usual its VISTARA..... See you soon guys and keep the guest services always the same as its now."
ashoke2015 wrote a review Apr 2018,30,New Delhi - Kolkata,Domestic,"New Delhi - Kolkata
Domestic
Economy",The Brand Promise Seems to have a Problem!,"Flew to Kolkata on 10th April under the Senior Citizen Category( no discounts or special rates there) thinking that some seating consideration would be shown to people of our age. But Surprise Surprise what we got in Row 9 was non-reclining seats which are just not mentioned on the Reservation System. That together with tiny seats, probably among the world""s smallest meant that I would break my back by the time we got to the City of Joy. So had to beg our Cabin Attendant to shift our seats even on extra payment. A couple of helpful fellow passengers helped out. But what is this talk of Luxury in the Skies by Singapore Airlines and the Tatas when the seat in Economy is so tiny. Watch out Seniors! I will travel on Vistara only in Premium Economy where the seat is small but comfortable. And Seniors, book without saying you are a Senior because they're not giving you any special consideration for that."
Ravs2394 wrote a review Apr 2018,30,New Delhi - Mumbai,Domestic,"New Delhi - Mumbai
Domestic
Economy",Much ado about nothing,"First ever Vistara flight, nothing exceptional, just an average flight. In particular food was not that great, very dull in taste. Also the packet concept in which the meal is served is too weird for me personally. Overall an average experience putting altogether."
Reeshab G wrote a review Apr 2018,50,Kolkata - Port Blair,Domestic,"Kolkata - Port Blair
Domestic
Economy","Quite comfortable, with good food","It was my first experience with the airline and it was pretty satisfying. The food was good and the service was too. The only flaw I found was that on my way back I had to pay for the extra legroom seats, only so that my wife and I could sit together."
Shail The Traveller wrote a review Apr 2018,40,Jammu City - New Delhi,Domestic,"Jammu City - New Delhi
Domestic
Economy",Not exceptional flight,Airport handling of guests was not as expected. There was lack of coordination on ground and I can see only one staff was really taking all efforts. Delayed announcement came really delayed. Cabin crew was good and they took all efforts for comfortable journey.
Shyam P wrote a review Apr 2018,40,New Delhi - Srinagar,Domestic,"New Delhi - Srinagar
Domestic
Economy",most disappointing experience CUSTOMER SERVICES,I am a very regular traveler but today's experience was not only disappointing but shocking. As an elderly wheel chair passenger i requested CUSTOMER SERVICE STAFF MR RAHUL to upgrade me to premium economy against redemption of my points but i failed to understand when revenue seats are freely available why a FF is refused. Not only this even to keep W/L was not agreed.moreover it was really further shocking to learn that original seat which was non reclined wanted to change it was told that flight is under control of air port which is quite unusual before 48 hours which never happens in any airlines. When i wanted to talk FLOOR supervisor the usual reply was that he is busy and will return the call after two hours.now a days the CUSTOMER SERVICE STAFF feel that they are final decision makers.
Jeevika S wrote a review Apr 2018,40,New Delhi - Mumbai,Domestic,"New Delhi - Mumbai
Domestic
Economy",Comfort in the clouds,"My first travel with Vistara and I fell in love with it.

High level of comfort

Timely departure and arrival.

Service was extra ordinary.

Food was not worthy. Chicken curry and rice tasted just perfect. Hats off to the chef. Sweet given along with the meal was equally scrummy.

I would highly recommend Vistara airways.

Worth the time and money."
MotiThakur wrote a review Apr 2018,40,New Delhi - Bengaluru,Domestic,"New Delhi - Bengaluru
Domestic
Economy",A different Feeling,"It was a welcome change to fly Vistara. The aircraft was well maintained, the interiors super clean, the seat very comfortable and good legroom. The young crew was very well groomed. Food was neatly packed and sufficient portion. The in-flight clarity of communication was very clear. However, it was the lighting schema, that will immediately catch you attention - the light pink hue is very subtle and easy on the eye. Overall it was a great experience to try out another operator"
Dr K K S wrote a review Apr 2018,40,Varanasi - Ahmedabad,Domestic,"Varanasi - Ahmedabad
Domestic
Premium Economy",Nice - but hyped up,"They have two kinds of fitments, older aircraft have a very uncomfortable seat and no head rest, newer ones are excellent. My favorite row is 3, but beware ... the overhead bin will be stuffed with pillows and crew baggage.

The menu is excellent, and cabin crew is very decently dressed and well trained."
PrasadTelangana wrote a review Apr 2018,50,Hyderabad - Lucknow,Domestic,"Hyderabad - Lucknow
Domestic
Economy",Assistant manager,Good and I prefer to travel in Vistara. I. A frequent flyer through Vistara. Suggest to travel through Vistara
sudipnandy wrote a review Apr 2018,50,Kolkata - New Delhi,Domestic,"Kolkata - New Delhi
Domestic
Premium Economy",Great new airline,"Great new airline, flight was a bit late, about 20 mins. Premium economy product is very good, great legroom, good food and good service. The staff are vert courteous and helpful."
Padmini15 wrote a review Apr 2018,50,Mumbai - New Delhi,Domestic,"Mumbai - New Delhi
Domestic
Economy",Will reign the Indian aviation industry!!,"The way Vistara is progressing it's soon going to be the queen of the Indian skies.On time arrival and departure, great food n hospitality are their strength and ofcourse the Tata are a name to reconnect with in India and abroad.The only drawback is since they are relatively new they have a small fleet and so right now they don't operate on all sectors and that can be a hassle..otherwise excellent is the word!!!"
ajay h wrote a review Apr 2018,10,Bengaluru - Concord,International,"Bengaluru - Concord
International
Economy",Not a trust worthy,"They cannot tag check in language to my destination, says no contact with other airline so need to take again in transit"
Anil D wrote a review Apr 2018,40,Mumbai - New Delhi,Domestic,"Mumbai - New Delhi
Domestic
Economy",Enjoyed the flight!,The best part was on time service. Decent staff with smile. Neat n clean. Food n Beverage were fine. Clean. Hassle free check-in and checkout from airport. During my last visit I could not find the music being played but this time nice slow music was played to keep the passengers engaged. Overall thanks to Team Vistara!
Vijendar R wrote a review Apr 2018,40,New Delhi - Mumbai,Domestic,"New Delhi - Mumbai
Domestic
Economy",It's one of the best airlines of India,"If you want to enjoy your air travel then Air Vistara is a good choice. It's very professional and has new aircraft with business, premium economy and Economy class. Cabin ambiance is good and even cabin crew is very professional. Seats are very comfortable with good leg space and service good Indian food. If you are flyer then you can choose Vistara as a flying option"
Xavier P wrote a review Apr 2018,10,Mumbai - New Delhi,Domestic,"Mumbai - New Delhi
Domestic
Economy",Worst experience ever,1h30 late for a simple flight to delhi. No excuses given. Only flight in airport with serious delay. terrible experience. Will never fly with them again.
Shantanu wrote a review Apr 2018,40,Kolkata - New Delhi,Domestic,"Kolkata - New Delhi
Domestic
Economy",Comfortable and relaxed flight,"This was my second time on Vistara and I must say that this was probably one of my best domestic in-flight experience.
Clean & comfortable cabin, ample legroom, perfect temperature setting throughout, polite and professional service (both on ground and in-flight), good & tasty food, on-time departure and arrival, hassle-free baggage collection......in short, it was a near perfect experience."
RichaRaj wrote a review Apr 2018,50,Goa - Mumbai,Domestic,"Goa - Mumbai
Domestic
Economy",Pleasurable journey,"Great flight. Nice leg-room, comfortable seats. Food was good. In-flight staff was good too. Only the flight was delayed by 2 hours."
Naeem Hararwala wrote a review Apr 2018,40,Kochi (Cochin) - Chennai,Domestic,"Kochi (Cochin) - Chennai
Domestic
Economy",A good flight,"First time on Vistara and a good experience. Good legroom, good service. All through out very smooth process."
YourSunshine wrote a review Apr 2018,50,Goa - New Delhi,Domestic,"Goa - New Delhi
Domestic
Economy",Love to fly Vistara but is it slipping in service?,"Its always a pleasure travelling Air Vistara. The experience is great right from check in to arrival at your destination. Polite and helpful staff, great meals and comfortable seating whether in Economy or Business Class. However, during this flight I somehow got the impression that something was lacking during the inflight service. The stewardesses were either ill equipped to handle the crowd. The meal was also somehow not up to the mark. There was a big corporate group travelling and the meal was most probably customised for them. Many airlines start in a great way and then slip in services. Hope this doesn't happen to this airline. The flight prices too are also rising very rapidly and the promised points for members are not always added"
Satya B wrote a review Apr 2018,20,New Delhi - Pune,Domestic,"New Delhi - Pune
Domestic
Economy",UDF refund,"I traveled from delhi to pune on vistara. I got my tickets from make my trip, I have been asking for UDF refund for last app six months, make my trip is putting on Vistara and Vistara says, contact your travel agents. I am being asked to wait more. It was not a good experience with Vistara and make my trip. Still waiting for my refund."
Prashant C wrote a review Apr 2018,40,Mumbai - New Delhi,Domestic,"Mumbai - New Delhi
Domestic
Economy",A pleasant flight,"Mumbai Delhi is a regular sector for me and for a change I pulled up Vistara instead of Jet Airways due to timing preference. Since both operate from T2 at Mumbai and land at T3 at Delhi (both international airports) made sense to me.

The seats in economy class is descently spaced with legroom enough for a person to rest.

The food served was much better in quality than Jet Airways. The landing and take off was smooth too.

Would love to travel by Vistara over Jet instead of the better miles I carry with Jet."
Anil T wrote a review Apr 2018,40,Mumbai - Goa,Domestic,"Mumbai - Goa
Domestic
Economy",Good flight experience,"Restaurant style food, extra leg space, packaged drinking water, humble air staff, easy booking facilities, premium economy class for business class and easy web check in facility are some of the key factors why Vistara airlines stands out among other Indian airline brands."
gardish-e-chaman wrote a review Apr 2018,30,Mumbai - Srinagar,Domestic,"Mumbai - Srinagar
Domestic
Premium Economy",good but delayed experience :),"Vistara is a wonderful airline, the staff is cheerful and helpful. This was the first time i booked this airline because their flight timings were better compared to other airlines though it was more expensive than the others.I was flying Bombay-Delhi-Srinagar and back. My only problem with them was THEY RESCHEDULED THE FLIGHTS 3 TIMES, that too only one sector. It was like i haven't reached Delhi yet and my connecting flight has already taken off. This was very stressful for me.
But i am going to give them one more chance. I will fly Vistara again and hopefully my experience will be better :)"
"Narinder Mehta, Dover, MA, USA wrote a review Apr 2018",50,New Delhi - Amritsar,Domestic,"New Delhi - Amritsar
Domestic
Business Class",Enjoyed our flight,"This is the first time my wife and I flew with Vistara Airlines, and we loved it. The lounge at the Delhi airport was excellent (we wish they had something available at the Amritsar airport for the return flight). The seats in business class are very comfortable. We were delighted with the food and quality of inflight service."
AmarKoslia wrote a review Apr 2018,30,Srinagar - New Delhi,Domestic,"Srinagar - New Delhi
Domestic
Economy",Mismanaged traveller information on meals. Rude hostess.,"Everything went perfect till boarding gate. The staff was helpful and adjusted our requirements as we were a large group of 7 people including women and children.

The guy on the boarding gate was rude and irritated when asked that would it be possible to board the plane on priority as we had cranky children with women in our group. Secondly after mentioning child meal plan and getting written and oral confirmation from your airline still there was no child meal.

The hostess didn't even offer us water for 20 mins including the time where service was conducted. Coffee is worthless as creamer based black coffee made into brown coffee is the worst I've had in years.

The person from north east of Indian origin presumably the senior hostess had rudeness written all over her face and actions. Some alter ego she had. Didn't get her name or would have surely mentioned it here.

All in all a below average experience compared to indigo and spicejet.

The only plus was the aeroplane type, design and seating. Also for the same price as an indigo in the same sector it was worth it. The pilots ability to handle the plane was good but sorry to say no ability to have a dialogue with his / her passengers.

I didn't like it.

Thanks a million for keeping me alive mid air."
abhi_newalkar wrote a review Apr 2018,40,Amritsar - Mumbai,Domestic,"Amritsar - Mumbai
Domestic
Economy",Best domestic airline !!!,"Vistara like my last trip from Pune to delhi was amazing even this time.The flight was very relaxing,great service and lovely food .The timings especially are very convenient since it's let's you spend half a day and a wonderful lunch in Amritsar and then head to airport to board the flight to mumbai !!!Try taking a seat on the left hand of aircraft to get an Ariel glimpse of the Golden temple !!!"
Sumant De wrote a review Apr 2018,40,New Delhi - Ranchi,Domestic,"New Delhi - Ranchi
Domestic
Economy",Goodness in Air,"Vistra has a great experience in Air travel. Planes are good, toilets are clean. Some extra goodies were given but subsequently now seems to have been withdrawn. The same needs to be revived. Example the energy bar, soft drink or juice at the very first instance."
Tinafactor wrote a review Apr 2018,40,Port Blair - Kolkata,Domestic,"Port Blair - Kolkata
Domestic
Premium Economy",Wonderful flight experience.,"Right from the ground staff to the cabin crew to the overall flight experience, Vistara in my opinion is second to none. Keep up the good work !"
DrAtri wrote a review Apr 2018,50,Bagdogra - New Delhi,Domestic,"Bagdogra - New Delhi
Domestic
Premium Economy",Flight in luxury,"Surprise upgradation to complimentary premium economy, courtesy SBI PRIME credit card, and CLUB VISTARA silver tier.
Best airline I have travelled. I am an extensive domestic traveller, their professionalism and service is stand alone compared to other domestic carriers.
These days, whenever I go somewhere, I actively search for Vistara flights"
Mostain B wrote a review Apr 2018,50,Srinagar - New Delhi,Domestic,"Srinagar - New Delhi
Domestic
Economy",Best Domestic Airline of India,Legroom is much spacious than other domestic airlines. They served free meal to passengers. In flight crews are very helpful and polite. Cleanliness is up to the mark. Committed to in time take off. Overall it was a nice journey.
Gursewa Singh wrote a review Apr 2018,40,New Delhi - Goa,Domestic,"New Delhi - Goa
Domestic
Premium Economy",Good to Fly,My Flight to Goa from Delhi was a bit bumpy. The Ascent itself was a bit unusual with three caterpillar bumps immediately on ascent. It seemed my heart remained stuck in my throat while my body sank down. The return flight was smooth as silk. The Gourmet on both the flights was delightful.
Reena J wrote a review Apr 2018,50,Bengaluru - New Delhi,Domestic,"Bengaluru - New Delhi
Domestic
Premium Economy",Way to home,"i am a frequent flyer of vistra so there are lots of dates when i traveled, even i prefre vistra for my family as well..More comfortable seats and good services and on time take off.I traveled in economy and premium economy both."
Adhit R wrote a review Apr 2018,40,Mumbai - New Delhi,Domestic,"Mumbai - New Delhi
Domestic
Business Class",Great Business Class,The business clas was great for an Indian airline or a worldwide airline. They had a vast menu for a relatively short flight.
Vijayan S wrote a review Apr 2018,40,Ahmedabad - New Delhi,Domestic,"Ahmedabad - New Delhi
Domestic
Economy",cool airline,"its really one of the best airline bcos of more leg space in all the seats (suitable for tall ppl), nice snacks/brkfst.

but the connections to major cities are still not there, kindly keep same seating which is really convinient"
shivshankarsingh wrote a review Apr 2018,50,New Delhi - Lucknow,Domestic,"New Delhi - Lucknow
Domestic
Economy",GREAT AIRLINE,"VISTARA is certainly the best Airline in India in terms of quality of air crafts which are new; crew being the best trained ,suave, highly cultured and confident with passion to serve ; Pilots who are experienced and overall quality of service."
Nikhil G wrote a review Apr 2018,50,New Delhi - Chandigarh,Domestic,"New Delhi - Chandigarh
Domestic
Premium Economy",Best airlines,Vistara is one the best airlines in India for domestic travel with the only limitation of connectivity to domestic sectors. It serves great food and great service. The check in counters are very friendly and check in service is very quick and efficient
hiteshbedi wrote a review Apr 2018,30,Bengaluru - New Delhi,Domestic,"Bengaluru - New Delhi
Domestic
Economy",Better then Competetion but improvement is needed,"Onward flight to BLR was good but the return flight staff was less copperating. In case of turbulence the flight staff normally suspends the distribution of the food/drinks but they continued to serve everything to Premium Economy and Business but in the Economy, we had to wait for 30 minutes just to have water. Same goes when the plain was on ground, requested water during the onboarding but received the same post the flight has taken off.
As i did not had any food, requested for a cup of tea, but even after asking multiple times, i did not even receive the same for the entire duration of the flight."
arunjulasaria wrote a review Apr 2018,40,Kolkata - Amritsar,Domestic,"Kolkata - Amritsar
Domestic
Economy",Very good Airline with untrained cabin crew,"I am Jet Platinum member and usually travel by Jet. This is second time I traveled with Vistara. Airline is very good with best food and service compared to other Airlines. However I was completely astonished and disappointed with Cabin Crew attitude. I being thirsty wanted water, which was not given instantly. Not a big issue as during take on and take off it may be possible. However when cabin girl came with food cart I just picked up a bottle of water from cart top, which is usual and followed by a smile of cabin girl. To my utter surprise the cabin girl virtually snatched water bottle from my hand and said you can not take like this and then gave me after some time when cart came to my seat. Although I can not say she misbehaved with me but Vistara need to train its cabin staff for proper and decent behaviour."
Kushal P wrote a review Apr 2018,50,Kolkata - New Delhi,Domestic,"Kolkata - New Delhi
Domestic
Premium Economy",Best Airline-Setting Benchmarks-Unbeatable & Unmatchable & Unparalleled,"Thank you Vistara for awesome experience. Ms Priya issued me the boarding pass. She looked into every minute detail like whether the luggage contain any fragile items. Such was the check in counter experience. The boarding and in-flight experience in the industry is unparalleled and this level will act as the benchmark for other airline companies in India to follow. We thank you Mr. Ratan Tata who has taken the initiative with venturing with Singapore Airlines to commence the airline operations and provide highest standard of service. The food, ambience and the courteous & politeness of the crew like Ms Bhumika, Payal and the inflight supervisor (cannot recall her name) were exemplary."
RAJENDRA884 PRASAD wrote a review Apr 2018,50,New Delhi - Leh,Domestic,"New Delhi - Leh
Domestic
Economy",My first Vistara experience to Leh!,"This was my first ever Vistara flight to Leh and I found it really fantastic experience. Great leg space, snacks and hospitality. Great value for money."
RAJENDRA884 PRASAD wrote a review Apr 2018,50,New Delhi - Kochi (Cochin),Domestic,"New Delhi - Kochi (Cochin)
Domestic
Economy",The best airlines I have travelled so far!,"Due my height (179 cms), I generally found very less leg space in most of the Indian airlines, till I started flying with Vistara, which has ample leg space and extremely comfortable seats."
Mandeep S wrote a review Apr 2018,40,Pune - New Delhi,Domestic,"Pune - New Delhi
Domestic
Economy","Good feeling when you fly with Visatara, excellent Food","I traveled with Vistara few times only due to limited suitable timings which matches with official timings. Food quality is best as compared to other airlines, leg space is ok. Inside ambience is dark, feels heavy. They have frequent flyer program but working people can not travel with Vistara due to limited flight options, so can not take benefit of frequent traveler program. Rest all things good, some times delayed, not always."
